time_s,radius_cm,Cmax,Ccenter,Csurface,Tcenter_C,Tsurface_C
24840.0,1.3408,1.504941161764723,1.504941161764723,0.3657231094833239,50.00494401298157,50.00494452868688
24900.0,1.3401666666666665,1.5011920480473868,1.5011920480473868,0.36477794515396655,50.00494407505551,50.004944560044486
24960.0,1.3395333333333335,1.4974512448893227,1.4974512448893227,0.3638352853815819,50.00494413349697,50.004944589566236
25020.0,1.3389,1.4937187567467143,1.4937187567467143,0.3628951209380469,50.00494418851462,50.004944617358255
25080.0,1.3382666666666665,1.4899945876874858,1.4899945876874858,0.36195744274101255,50.00494424030474,50.00494464351914
25140.0,1.3376333333333335,1.4862787413981413,1.4862787413981413,0.36102224184354326,50.0049442890532,50.00494466814359
25200.0,1.337,1.4825712211905786,1.4825712211905786,0.3600895094252346,50.00494433493581,50.0049446913194
25260.0,1.3364666666666667,1.4788723063931255,1.4788723063931255,0.3591564927421232,50.004944378114104,50.004944713135316
25320.0,1.3359333333333332,1.4751822732835373,1.4751822732835373,0.35822401219024946,50.00494441874291,50.004944733664594
25380.0,1.3354,1.4715011202662174,1.4715011202662174,0.35729294082412444,50.00494445696984,50.00494475298201
25440.0,1.3348666666666666,1.4678288453595607,1.4678288453595607,0.3563635757641008,50.004944492935586,50.00494477115648
25500.0,1.3343333333333334,1.4641654462414981,1.4641654462414981,0.3554360816196836,50.00494452677141,50.00494478825556
25560.0,1.3337999999999999,1.460510920256503,1.460510920256503,0.35451056455397656,50.00494455860232,50.00494480434085
25620.0,1.3332666666666666,1.456865264422486,1.456865264422486,0.35358709880136585,50.00494458854427,50.004944819470666
25680.0,1.3327333333333333,1.453228475437626,1.453228475437626,0.35266573893240566,50.00494461670996,50.00494483370131
25740.0,1.3322,1.4496005496871058,1.4496005496871058,0.35174652642298215,50.00494464320027,50.0049448470859
25800.0,1.3316666666666666,1.4459814832497426,1.4459814832497426,0.3508294935326521,50.004944668115165,50.004944859673195
25860.0,1.3311333333333333,1.4423712719045332,1.4423712719045332,0.34991466576035785,50.00494469154563,50.00494487151065
25920.0,1.3306,1.4387699111370937,1.4387699111370937,0.34900206348395724,50.00494471357893,50.00494488264134
25980.0,1.3300666666666667,1.435177396145977,1.435177396145977,0.34809170310136,50.00494473429805,50.00494489310745
26040.0,1.3295333333333332,1.4315937218489097,1.4315937218489097,0.3471835978518925,50.00494475377899,50.00494490294743
26100.0,1.329,1.4280188828889004,1.4280188828889004,0.34627775842413105,50.004944772095115,50.004944912198205
26160.0,1.3284666666666667,1.4244528736402327,1.4244528736402327,0.34537419341630454,50.004944789314834,50.00494492089531
26220.0,1.3279333333333332,1.4208956882143728,1.4208956882143728,0.3444729096920054,50.00494480550163,50.00494492907044
26280.0,1.3274,1.4173473204657192,1.4173473204657192,0.34357391265975873,50.00494482071753,50.00494493675515
26340.0,1.3268666666666666,1.41380776399728,1.41380776399728,0.34267720649604144,50.00494483502053,50.004944943977954
26400.0,1.3263333333333334,1.4102770121661958,1.4102770121661958,0.34178279432554,50.004944848462806,50.004944950765896
26460.0,1.3257999999999999,1.4067550580891601,1.4067550580891601,0.34089067836854026,50.00494486109681,50.00494495714484
26520.0,1.3252666666666666,1.4032418946477305,1.4032418946477305,0.34000086006269237,50.00494487296895,50.00494496313919
26580.0,1.3247333333333333,1.399737514493491,1.399737514493491,0.33911334016454964,50.004944884125536,50.004944968772
26640.0,1.3242,1.3962419100530965,1.3962419100530965,0.3382281188349452,50.00494489460892,50.00494497406478
26700.0,1.3236666666666665,1.3927550735331922,1.3927550735331922,0.3373451957113298,50.00494490445865,50.00494497903712
26760.0,1.3231333333333333,1.3892769969251895,1.3892769969251895,0.33646456996948304,50.00494491371245,50.00494498370893
26820.0,1.3226,1.3858076720099017,1.3858076720099017,0.3355862403764892,50.00494492240624,50.004944988097016
26880.0,1.3220666666666667,1.3823470903620596,1.3823470903620596,0.33471020533648227,50.00494493057255,50.00494499221918
26940.0,1.3215333333333332,1.378895243354666,1.378895243354666,0.3338364629303529,50.00494493824404,50.004944996090934
27000.0,1.321,1.3754521221632179,1.3754521221632179,0.33296501095037934,50.00494494544984,50.004944999727286
27060.0,1.3206666666666667,1.3720182370735874,1.3720182370735874,0.33209061464741807,50.0049449522162,50.004945003144215
27120.0,1.3203333333333334,1.3685940923851867,1.3685940923851867,0.33121486332308286,50.00494495856849,50.00494500635208
27180.0,1.32,1.3651796704227415,1.3651796704227415,0.3303394379845174,50.004944964532655,50.00494500936493
27240.0,1.3196666666666665,1.361774953281815,1.361774953281815,0.32946491835953184,50.00494497013273,50.004945012192785
27300.0,1.3193333333333332,1.3583799229052087,1.3583799229052087,0.3285916307018981,50.004944975389414,50.00494501484755
27360.0,1.319,1.3549945610869438,1.3549945610869438,0.32771978933572443,50.004944980323955,50.00494501733991
27420.0,1.3186666666666667,1.3516188494760901,1.3516188494760901,0.3268495473337575,50.004944984956175,50.004945019678736
27480.0,1.3183333333333334,1.3482527695805302,1.3482527695805302,0.32598101996071044,50.004944989304505,50.00494502187361
27540.0,1.3179999999999998,1.3448963027705851,1.3448963027705851,0.32511429723371016,50.00494499338521,50.00494502393434
27600.0,1.3176666666666665,1.341549430282601,1.341549430282601,0.32424945134140615,50.00494499721607,50.00494502586751
27660.0,1.3173333333333335,1.3382121332223997,1.3382121332223997,0.32338654134477407,50.004945000810835,50.00494502768245
27720.0,1.317,1.334884392568714,1.334884392568714,0.32252561631818505,50.00494500418477,50.00494502938467
27780.0,1.3166666666666667,1.3315661891765131,1.3315661891765131,0.32166671753784665,50.00494500735115,50.00494503098194
27840.0,1.3163333333333331,1.3282575037803042,1.3282575037803042,0.3208098800588815,50.004945010322125,50.00494503248059
27900.0,1.316,1.32495831699735,1.32495831699735,0.31995513388398944,50.00494501310969,50.004945033887076
27960.0,1.3156666666666668,1.3216686093308696,1.3216686093308696,0.31910250484999475,50.00494501572593,50.00494503520641
28020.0,1.3153333333333332,1.3183883611731706,1.3183883611731706,0.318252015313968,50.0049450181797,50.00494503644385
28080.0,1.315,1.3151175528087609,1.3151175528087609,0.3174036846934682,50.0049450204825,50.00494503760461
28140.0,1.3146666666666667,1.3118561644174083,1.3118561644174083,0.31655752989836855,50.00494502264267,50.004945038693634
28200.0,1.3143333333333334,1.3086041760771607,1.3086041760771607,0.3157135656806325,50.00494502466841,50.00494503971492
28260.0,1.314,1.305361567767334,1.305361567767334,0.3148718049209622,50.0049450265691,50.00494504067288
28320.0,1.3136666666666665,1.3021283193714488,1.3021283193714488,0.31403225886619796,50.00494502835181,50.00494504157154
28380.0,1.3133333333333335,1.2989044106801206,1.2989044106801206,0.31319493732778236,50.004945030023904,50.00494504241358
28440.0,1.313,1.2956898213938923,1.2956898213938923,0.3123598488490985,50.004945031591696,50.00494504320431
28500.0,1.3126666666666666,1.2924845311259934,1.2924845311259934,0.31152700084764545,50.00494503306233,50.00494504394486
28560.0,1.3123333333333334,1.2892885194050487,1.2892885194050487,0.31069639973669677,50.00494503444177,50.00494504463945
28620.0,1.312,1.2861017656776754,1.2861017656776754,0.3098680510300681,50.004945035735446,50.00494504529071
28680.0,1.3116666666666668,1.2829242493110231,1.2829242493110231,0.30904195943287166,50.00494503694728,50.00494504590145
28740.0,1.3113333333333332,1.279755949595204,1.279755949595204,0.30821812892057376,50.00494503808435,50.00494504647358
28800.0,1.311,1.2765968457456318,1.2765968457456318,0.30739656280818695,50.00494503915059,50.004945047010146
28860.0,1.3106,1.2734467569286896,1.2734467569286896,0.3065789190955195,50.0049450401494,50.004945047513324
28920.0,1.3102,1.270305504134306,1.270305504134306,0.3057646926122621,50.004945041086906,50.00494504798505
28980.0,1.3098,1.2671730690771494,1.2671730690771494,0.30495335149382224,50.004945041965016,50.00494504842672
29040.0,1.3094,1.264049433415874,1.264049433415874,0.30414471269586085,50.00494504278884,50.00494504884106
29100.0,1.3090000000000002,1.2609345787326725,1.2609345787326725,0.3033386729991114,50.004945043560994,50.00494504922894
29160.0,1.3086,1.2578284865350484,1.2578284865350484,0.30253516418075427,50.00494504428406,50.00494504959254
29220.0,1.3082,1.2547311382575386,1.2547311382575386,0.30173413699382595,50.00494504496188,50.004945049933475
29280.0,1.3077999999999999,1.2516425152633792,1.2516425152633792,0.3009355537754436,50.00494504559808,50.00494505025294
29340.0,1.3074000000000001,1.2485625988461522,1.2485625988461522,0.3001393845001033,50.004945046193406,50.004945050552394
29400.0,1.307,1.2454913702313875,1.2454913702313875,0.2993456044586676,50.00494504675201,50.004945050833
29460.0,1.3066,1.2424288105781736,1.2424288105781736,0.298554192795618,50.00494504727418,50.004945051096065
29520.0,1.3062,1.2393749009807336,1.2393749009807336,0.2977651315378275,50.00494504776432,50.004945051341736
29580.0,1.3058,1.2363296224700202,1.2363296224700202,0.2969784049228517,50.00494504822272,50.004945051572356
29640.0,1.3054,1.233292956015316,1.233292956015316,0.29619399891887366,50.00494504865275,50.00494505178862
29700.0,1.305,1.2302648825258418,1.2302648825258418,0.29541190087226976,50.004945049056204,50.00494505199098
29760.0,1.3046,1.2272453828523853,1.2272453828523853,0.2946320992429764,50.00494504943368,50.00494505218046
29820.0,1.3042,1.2242344377889434,1.2242344377889434,0.2938545834019561,50.00494504978717,50.00494505235828
29880.0,1.3037999999999998,1.2212320280744111,1.2212320280744111,0.2930793434736374,50.00494505011827,50.00494505252419
29940.0,1.3034000000000001,1.218238134394263,1.218238134394263,0.29230637021158495,50.00494505042785,50.00494505267959
30000.0,1.303,1.2152527373822992,1.2152527373822992,0.2915356548991647,50.004945050717694,50.004945052825704
30060.0,1.3026,1.21227581762239,1.21227581762239,0.2907671892693068,50.004945050989726,50.004945052962576
30120.0,1.3022,1.2093073556502696,1.2093073556502696,0.29000096543905834,50.00494505124452,50.00494505309052
30180.0,1.3018,1.206347331955347,1.206347331955347,0.28923697585573566,50.00494505148303,50.00494505321031
30240.0,1.3014,1.2033957269825548,1.2033957269825548,0.2884752132522671,50.00494505170659,50.00494505332241
30300.0,1.3010000000000002,1.2004525211342232,1.2004525211342232,0.2877156706099004,50.00494505191573,50.00494505342672
30360.0,1.3006,1.1975176947719925,1.1975176947719925,0.2869583411268544,50.004945052111474,50.00494505352501
30420.0,1.3002,1.194591228218738,1.194591228218738,0.2862032181918141,50.00494505229461,50.00494505361655
30480.0,1.2997999999999998,1.19167310176053,1.19167310176053,0.2854502953614055,50.004945052466184,50.004945053702954
30540.0,1.2994,1.1887632956486345,1.1887632956486345,0.2846995663409465,50.004945052626844,50.00494505378338
30600.0,1.299,1.1858617901015087,1.1858617901015087,0.2839510249679338,50.0049450527775,50.00494505385833
30660.0,1.2987333333333333,1.1829688618622627,1.1829688618622627,0.28320151070961397,50.00494505291844,50.00494505392973
30720.0,1.2984666666666667,1.1800847840144773,1.1800847840144773,0.2824519906458641,50.00494505304938,50.00494505399572
30780.0,1.2982,1.1772095314903026,1.1772095314903026,0.281703477521764,50.00494505317253,50.00494505405724
30840.0,1.2979333333333332,1.1743430791836438,1.1743430791836438,0.2809563166791365,50.00494505328754,50.00494505411547
30900.0,1.2976666666666665,1.1714854019935477,1.1714854019935477,0.28021070035375323,50.0049450533958,50.00494505416925
30960.0,1.2973999999999999,1.1686364748262699,1.1686364748262699,0.27946675335487803,50.0049450534964,50.00494505421972
31020.0,1.2971333333333332,1.1657962725973257,1.1657962725973257,0.278724563704875,50.00494505359106,50.00494505426717
31080.0,1.2968666666666666,1.1629647702335044,1.1629647702335044,0.27798419679383946,50.00494505367929,50.00494505431189
31140.0,1.2966,1.1601419426748762,1.1601419426748762,0.27724570295178963,50.004945053762484,50.00494505435318
31200.0,1.2963333333333333,1.1573277648767513,1.1573277648767513,0.27650912191364135,50.00494505383921,50.004945054391605
31260.0,1.2960666666666667,1.1545222118116008,1.1545222118116008,0.27577448564281304,50.00494505391189,50.00494505442855
31320.0,1.2957999999999998,1.151725258470944,1.151725258470944,0.2750418202139877,50.00494505397943,50.00494505446214
31380.0,1.2955333333333332,1.1489368798671915,1.1489368798671915,0.2743111471218604,50.00494505404256,50.00494505449344
31440.0,1.2952666666666666,1.1461570510354184,1.1461570510354184,0.27358248422197917,50.00494505410104,50.00494505452304
31500.0,1.295,1.1433857470351119,1.1433857470351119,0.2728558464261246,50.00494505415646,50.00494505455108
31560.0,1.2947333333333333,1.1406229429518506,1.1406229429518506,0.272131246228396,50.004945054207866,50.00494505457675
31620.0,1.2944666666666667,1.1378686138989156,1.1378686138989156,0.27140869411121626,50.00494505425637,50.00494505460132
31680.0,1.2942,1.1351227350188688,1.1351227350188688,0.27068819886407763,50.00494505430132,50.0049450546237
31740.0,1.2939333333333332,1.1323852814850595,1.1323852814850595,0.2699697678375668,50.004945054343885,50.00494505464498
31800.0,1.2936666666666665,1.1296562285030558,1.1296562285030558,0.2692534071484972,50.00494505438373,50.00494505466479
31860.0,1.2933999999999999,1.1269355513120443,1.1269355513120443,0.268539121847496,50.004945054419714,50.004945054683475
31920.0,1.2931333333333332,1.1242232251861317,1.1242232251861317,0.2678269160573755,50.00494505445468,50.004945054700464
31980.0,1.2928666666666666,1.1215192254356,1.1215192254356,0.26711679308844793,50.00494505448678,50.004945054716416
32040.0,1.2926,1.1188235274080833,1.1188235274080833,0.26640875553544957,50.00494505451713,50.00494505473195
32100.0,1.2923333333333333,1.1161361064896915,1.1161361064896915,0.2657028053596417,50.004945054545864,50.00494505474619
32160.0,1.2920666666666667,1.1134569381060273,1.1134569381060273,0.2649989439588467,50.00494505457224,50.0049450547592
32220.0,1.2917999999999998,1.1107859977231391,1.1107859977231391,0.2642971722275777,50.004945054596966,50.00494505477141
32280.0,1.2915333333333332,1.108123260848431,1.108123260848431,0.2635974906089748,50.00494505461932,50.00494505478287
32340.0,1.2912666666666666,1.10546870303143,1.10546870303143,0.2628998991399118,50.004945054641404,50.00494505479417
32400.0,1.291,1.1028222998645352,1.1028222998645352,0.2622043974903625,50.00494505466138,50.00494505480401
32460.0,1.2906666666666666,1.1001838909282422,1.1001838909282422,0.26151248440893493,50.004945054680114,50.004945054813625
32520.0,1.2903333333333333,1.0975533175474497,1.0975533175474497,0.2608236928273925,50.00494505469768,50.00494505482208
32580.0,1.29,1.0949305578831476,1.0949305578831476,0.2601375364451663,50.00494505471422,50.00494505483017
32640.0,1.2896666666666665,1.0923155901460784,1.0923155901460784,0.25945384703751995,50.00494505472944,50.00494505483782
32700.0,1.2893333333333332,1.089708392578192,1.089708392578192,0.25877252907610965,50.00494505474401,50.00494505484491
32760.0,1.289,1.087108943453013,1.087108943453013,0.2580935189213957,50.004945054756945,50.00494505485167
32820.0,1.2886666666666666,1.0845172210759633,1.0845172210759633,0.25741677024792925,50.004945054770204,50.00494505485768
32880.0,1.2883333333333333,1.0819332037846312,1.0819332037846312,0.25674224732180356,50.00494505478226,50.0049450548631
32940.0,1.2879999999999998,1.079356869949019,1.079356869949019,0.25606992141136464,50.004945054792394,50.00494505486894
33000.0,1.2876666666666667,1.0767881979717575,1.0767881979717575,0.255399768675799,50.00494505480264,50.00494505487397
33060.0,1.2873333333333332,1.074227166288302,1.074227166288302,0.25473176883366366,50.00494505481232,50.00494505487822
33120.0,1.287,1.0716737533671048,1.0716737533671048,0.2540659042779889,50.00494505482098,50.004945054883244
33180.0,1.2866666666666666,1.0691279377097926,1.0691279377097926,0.2534021594634714,50.00494505482947,50.004945054887685
33240.0,1.2863333333333333,1.06658969785132,1.06658969785132,0.2527405204677923,50.00494505483718,50.00494505489152
33300.0,1.286,1.0640590123601439,1.0640590123601439,0.2520809746689083,50.004945054844256,50.004945054895245
33360.0,1.2856666666666665,1.061535859838387,1.061535859838387,0.2514235105021519,50.00494505485073,50.00494505489828
33420.0,1.2853333333333332,1.0590202189220026,1.0590202189220026,0.25076811727383597,50.00494505485731,50.00494505490141
33480.0,1.285,1.0565120682809683,1.0565120682809683,0.25011478501578366,50.00494505486362,50.00494505490433
33540.0,1.2846666666666666,1.0540113866194762,1.0540113866194762,0.24946350437015177,50.00494505486893,50.00494505490707
33600.0,1.284333333333333,1.0515181526761366,1.0515181526761366,0.24881426649706453,50.00494505487442,50.004945054909854
33660.0,1.2839999999999998,1.049032345224213,1.049032345224213,0.24816706299968502,50.004945054879826,50.00494505491254
33720.0,1.2836666666666665,1.0465539430718462,1.0465539430718462,0.24752188586283835,50.00494505488416,50.00494505491457
33780.0,1.2833333333333332,1.0440829250623287,1.0440829250623287,0.24687872740226197,50.00494505488865,50.00494505491692
33840.0,1.283,1.0416192700743692,1.0416192700743692,0.24623758022230482,50.00494505489226,50.0049450549189
33900.0,1.2826666666666664,1.0391629570223924,1.0391629570223924,0.24559843718041222,50.00494505489618,50.00494505492062
33960.0,1.2823333333333333,1.0367139648568697,1.0367139648568697,0.24496129135709988,50.00494505489977,50.00494505492249
34020.0,1.2819999999999998,1.0342722725646483,1.0342722725646483,0.24432613603041511,50.004945054903246,50.00494505492408
34080.0,1.2816666666666665,1.0318378591693171,1.0318378591693171,0.24369296465409268,50.004945054905036,50.00494505492536
34140.0,1.2813333333333332,1.0294107037315914,1.0294107037315914,0.2430617708387679,50.00494505490782,50.00494505492709
34200.0,1.281,1.026990785349721,1.026990785349721,0.24243254833574557,50.00494505491084,50.00494505492804
34260.0,1.2807333333333333,1.0245782085466646,1.0245782085466646,0.2418038594730174,50.00494505491333,50.00494505492918
34320.0,1.2804666666666666,1.0221730763104047,1.0221730763104047,0.24117614657879566,50.004945054915986,50.00494505493095
34380.0,1.2802,1.019775365599875,1.019775365599875,0.24054986784113752,50.00494505491753,50.00494505493153
34440.0,1.2799333333333331,1.0173850534095243,1.0173850534095243,0.23992517653150328,50.00494505491874,50.00494505493294
34500.0,1.2796666666666665,1.0150021167872243,1.0150021167872243,0.2393021562495058,50.004945054921166,50.00494505493305
34560.0,1.2793999999999999,1.0126265328347266,1.0126265328347266,0.23868085999982278,50.00494505492285,50.004945054933884
34620.0,1.2791333333333332,1.0102582787081102,1.0102582787081102,0.23806132414606926,50.00494505492449,50.00494505493472
34680.0,1.2788666666666666,1.0078973316182485,1.0078973316182485,0.23744357484744152,50.00494505492611,50.00494505493552
34740.0,1.2786,1.005543668831252,1.005543668831252,0.23682763149655958,50.0049450549273,50.00494505493648
34800.0,1.2783333333333333,1.0031972676689342,1.0031972676689342,0.23621350874311184,50.00494505492933,50.00494505493669
34860.0,1.2780666666666667,1.0008581055092478,1.0008581055092478,0.23560121777123835,50.00494505492991,50.00494505493693
34920.0,1.2777999999999998,0.998526159786718,0.998526159786718,0.23499076714960687,50.00494505493105,50.00494505493781
34980.0,1.2775333333333332,0.9962014079928716,0.9962014079928716,0.23438216342109983,50.004945054932165,50.004945054938744
35040.0,1.2772666666666666,0.9938838276766366,0.9938838276766366,0.23377541152580664,50.00494505493298,50.00494505493865
35100.0,1.277,0.991573396444742,0.991573396444742,0.23317051511295567,50.00494505493331,50.00494505493952
35160.0,1.2767333333333333,0.9892700919620737,0.9892700919620737,0.23256747677634199,50.004945054934566,50.00494505493996
35220.0,1.2764666666666666,0.9869738919520369,0.9869738919520369,0.23196629823557452,50.004945054934964,50.00494505494017
35280.0,1.2762,0.9846847741968855,0.9846847741968855,0.23136698047801638,50.00494505493577,50.004945054940166
35340.0,1.2759333333333331,0.9824027165380272,0.9824027165380272,0.23076952387160554,50.00494505493636,50.004945054940656
35400.0,1.2756666666666665,0.9801276968762974,0.9801276968762974,0.23017392825572358,50.004945054936755,50.004945054941274
35460.0,1.2753999999999999,0.9778596931722329,0.9778596931722329,0.22958019301523355,50.004945054937465,50.00494505494134
35520.0,1.2751333333333332,0.9755986834462949,0.9755986834462949,0.2289883171414436,50.00494505493761,50.00494505494148
35580.0,1.2748666666666666,0.9733446457790833,0.9733446457790833,0.22839829928277072,50.00494505493873,50.00494505494216
35640.0,1.2746,0.9710975583115153,0.9710975583115153,0.22781013778720385,50.004945054939675,50.004945054942134
35700.0,1.2743333333333333,0.9688573992449776,0.9688573992449776,0.227223830738177,50.00494505494031,50.00494505494257
35760.0,1.2740666666666667,0.9666241468414554,0.9666241468414554,0.22663937598507794,50.00494505494037,50.004945054942894
35820.0,1.2737999999999998,0.9643977794236307,0.9643977794236307,0.22605677116936956,50.004945054941274,50.00494505494288
35880.0,1.2735333333333332,0.9621782753749489,0.9621782753749489,0.22547601374708992,50.00494505494174,50.004945054943235
35940.0,1.2732666666666665,0.9599656131396562,0.9599656131396562,0.22489710100833107,50.00494505494231,50.004945054943214
36000.0,1.273,0.9577597712228118,0.9577597712228118,0.22432003009420245,50.00494505494172,50.00494505494326
36060.0,1.2727666666666666,0.9555607856894724,0.9555607856894724,0.2237441146681803,50.00494505494168,50.00494505494356
36120.0,1.272533333333333,0.9533686919269521,0.9533686919269521,0.22316956763687756,50.00494505494236,50.004945054943605
36180.0,1.2722999999999998,0.9511834675636189,0.9511834675636189,0.22259660787377053,50.004945054942276,50.00494505494341
36240.0,1.2720666666666665,0.9490050902872389,0.9490050902872389,0.22202530792208866,50.0049450549416,50.00494505494308
36300.0,1.2718333333333331,0.9468335378528429,0.9468335378528429,0.2214557068637771,50.00494505494218,50.004945054943626
36360.0,1.2715999999999998,0.944668788082539,0.944668788082539,0.22088782904396953,50.00494505494253,50.00494505494418
36420.0,1.2713666666666665,0.9425108188653407,0.9425108188653407,0.2203216907578829,50.004945054942446,50.00494505494448
36480.0,1.2711333333333332,0.9403596081569463,0.9403596081569463,0.21975730333736102,50.00494505494304,50.00494505494434
36540.0,1.2708999999999997,0.93821513397953,0.93821513397953,0.21919467480145233,50.00494505494284,50.00494505494449
36600.0,1.2706666666666664,0.9360773744215102,0.9360773744215102,0.21863381082981392,50.004945054942944,50.00494505494421
36660.0,1.270433333333333,0.9339463076373068,0.9339463076373068,0.2180747153786768,50.00494505494359,50.00494505494459
36720.0,1.2701999999999998,0.93182191184711,0.93182191184711,0.2175173910920455,50.00494505494361,50.00494505494438
36780.0,1.2699666666666665,0.9297041653366196,0.9297041653366196,0.21696183958801374,50.00494505494349,50.00494505494443
36840.0,1.2697333333333332,0.9275930464568141,0.9275930464568141,0.21640806166503476,50.004945054943555,50.00494505494458
36900.0,1.2694999999999999,0.9254885336236841,0.9254885336236841,0.21585605745478148,50.004945054943526,50.00494505494474
36960.0,1.2692666666666665,0.9233906053180028,0.9233906053180028,0.21530582653815064,50.004945054943725,50.004945054944756
37020.0,1.2690333333333332,0.921299240085071,0.921299240085071,0.21475736803509954,50.00494505494317,50.00494505494437
37080.0,1.2688,0.9192144165344865,0.9192144165344865,0.21421068067545415,50.00494505494371,50.00494505494417
37140.0,1.2685666666666666,0.9171361133399121,0.9171361133399121,0.21366576285557257,50.00494505494357,50.004945054944095
37200.0,1.2683333333333333,0.9150643092388406,0.9150643092388406,0.2131226126843173,50.00494505494386,50.00494505494491
37260.0,1.2681,0.9129989830323876,0.9129989830323876,0.21258122802079119,50.00494505494377,50.004945054945175
37320.0,1.2678666666666667,0.9109401135850677,0.9109401135850677,0.212041606505656,50.00494505494418,50.00494505494491
37380.0,1.2676333333333334,0.9088876798245971,0.9088876798245971,0.21150374558737564,50.00494505494448,50.004945054944294
37440.0,1.2673999999999999,0.9068416607416884,0.9068416607416884,0.21096764254438702,50.00494505494498,50.00494505494445
37500.0,1.2671666666666666,0.9048020353898618,0.9048020353898618,0.21043329450399662,50.00494505494479,50.00494505494483
37560.0,1.2669333333333332,0.9027687828852582,0.9027687828852582,0.20990069845858667,50.004945054944706,50.00494505494466
37620.0,1.2667,0.9007418824064655,0.9007418824064655,0.20936985127961905,50.00494505494461,50.00494505494472
37680.0,1.2664666666666666,0.8987213131943229,0.8987213131943229,0.20884074972979966,50.00494505494425,50.00494505494501
37740.0,1.2662333333333333,0.8967070545517719,0.8967070545517719,0.20831339047370875,50.004945054944535,50.004945054944926
37800.0,1.266,0.8946990858436737,0.8946990858436737,0.20778777008714122,50.00494505494487,50.00494505494515
37860.0,1.2657999999999998,0.8926974391241611,0.8926974391241611,0.2072632318832185,50.00494505494485,50.00494505494558
37920.0,1.2655999999999998,0.8907021458246753,0.8907021458246753,0.20673998087145262,50.004945054944486,50.00494505494545
37980.0,1.2653999999999999,0.8887131845133612,0.8887131845133612,0.20621822630896602,50.00494505494443,50.00494505494583
38040.0,1.2652,0.8867305338188886,0.8867305338188886,0.20569803691815408,50.0049450549453,50.004945054945274
38100.0,1.265,0.8847541724375856,0.8847541724375856,0.2051794493919364,50.00494505494462,50.00494505494505
38160.0,1.2648,0.88278407913325,0.88278407913325,0.20466248635332066,50.00494505494507,50.00494505494511
38220.0,1.2646,0.8808202327369584,0.8808202327369584,0.20414716276111283,50.004945054944514,50.004945054944905
38280.0,1.2644,0.8788626121468834,0.8788626121468834,0.20363348886269192,50.00494505494503,50.00494505494496
38340.0,1.2642,0.8769111963281077,0.8769111963281077,0.20312147177069542,50.004945054944756,50.00494505494489
38400.0,1.264,0.8749659643124352,0.8749659643124352,0.20261111639132695,50.004945054944905,50.00494505494517
38460.0,1.2638,0.8730268951982191,0.8730268951982191,0.2021024260107357,50.00494505494538,50.00494505494493
38520.0,1.2636,0.8710939681501856,0.8710939681501856,0.20159540268571643,50.00494505494468,50.00494505494494
38580.0,1.2633999999999999,0.8691671623992455,0.8691671623992455,0.20109004751519702,50.00494505494483,50.00494505494476
38640.0,1.2631999999999999,0.8672464572423334,0.8672464572423334,0.20058636083540968,50.00494505494539,50.0049450549445
38700.0,1.2630000000000001,0.8653318320422352,0.8653318320422352,0.20008434236420347,50.004945054945274,50.00494505494472
38760.0,1.2628,0.8634232662274298,0.8634232662274298,0.19958399131031307,50.004945054944955,50.00494505494478
38820.0,1.2626,0.8615207392919113,0.8615207392919113,0.1990853064577774,50.00494505494508,50.00494505494472
38880.0,1.2624,0.8596242307950438,0.8596242307950438,0.19858828623232266,50.00494505494548,50.004945054945026
38940.0,1.2622,0.857733720361406,0.857733720361406,0.19809292875435794,50.00494505494613,50.0049450549448
39000.0,1.262,0.8558491876806262,0.8558491876806262,0.19759923188186598,50.004945054945125,50.00494505494456
39060.0,1.2618,0.8539706125072497,0.8539706125072497,0.19710719324552856,50.00494505494521,50.00494505494518
39120.0,1.2616,0.852097974660587,0.852097974660587,0.19661681027780756,50.00494505494539,50.004945054945054
39180.0,1.2614,0.8502312540245596,0.8502312540245596,0.19612808023725234,50.00494505494537,50.00494505494532
39240.0,1.2612,0.8483704305475795,0.8483704305475795,0.19564100022899758,50.004945054945274,50.004945054945
39300.0,1.261,0.8465154842423904,0.8465154842423904,0.19515556722218524,50.00494505494477,50.00494505494515
39360.0,1.2608,0.8446663951859409,0.8446663951859409,0.19467177806488006,50.00494505494492,50.004945054945345
39420.0,1.2606,0.8428231435192413,0.8428231435192413,0.19418962949692634,50.004945054944415,50.00494505494458
39480.0,1.2604,0.8409857094472306,0.8409857094472306,0.1937091181610965,50.004945054944876,50.00494505494507
39540.0,1.2602,0.8391540732386303,0.8391540732386303,0.1932302406128102,50.00494505494467,50.00494505494475
39600.0,1.26,0.8373282152258151,0.8373282152258151,0.19275299332865942,50.00494505494451,50.004945054944805
39660.0,1.2597666666666667,0.83550806772202,0.83550806772202,0.1922779978436577,50.00494505494478,50.00494505494483
39720.0,1.2595333333333334,0.8336935637249696,0.8336935637249696,0.19180504866940698,50.00494505494547,50.00494505494549
39780.0,1.2593,0.8318846846477662,0.8318846846477662,0.1913339376973097,50.004945054945,50.00494505494486
39840.0,1.2590666666666666,0.830081411967279,0.830081411967279,0.19086459196421288,50.0049450549451,50.00494505494497
39900.0,1.2588333333333332,0.8282837272173205,0.8282837272173205,0.19039696913293874,50.00494505494527,50.0049450549452
39960.0,1.2586,0.8264916119885296,0.8264916119885296,0.1899310402449633,50.004945054945324,50.00494505494497
